stop_id,stop_name,latitude,longitude,nearest_library_km
3301,17 Street & Silver Berry Road,53.463813,-113.36873,0.7109732920733356
A0273,Cunningham Rd & Farmstead Ave,53.630273,-113.608001,6.200834611936317
7878,19 Street & Fraser Way,53.610189,-113.368216,2.431289684587717
7067,63 Street & 156 Avenue,53.617137,-113.438936,1.5911381417157688
S1088,Gatewood Blvd & Galaxy Wy,53.533929,-113.29318,7.6982478492887685
4305,Magrath Boulevard & May Link SW,53.449154,-113.553617,2.931977994959704
1115,Kingsway RAH Station,53.557963,-113.501392,1.3503110270472976
3027,82 Street & Knottwood Road N,53.450025,-113.457249,1.634631434514923
9522,Orchards Boulevard & Orchards Drive SW,53.40718,-113.465143,4.8167101439119016
1149,61 Street & 118 Avenue,53.570433,-113.43565,0.6229546214583399
A0011,Gatewood Ave & Grenfell Ave,53.62128,-113.63609,7.0859373907795105
2013,50 Street & Whitemud Drive,53.488963,-113.418377,3.8788168516311576
S5095,Strathcona Dr & Haythorne Rd,53.524059,-113.327139,6.761364155654701
9283,141 Street & Hays Ridge Boulevard SW,53.413265,-113.565224,1.9484730453501737
7686,40 Street & Hermitage Road,53.58664,-113.407006,1.6682771948846877
6438,131 Street & 155 Avenue,53.617983,-113.545677,1.9382164186079767
4099,106 Street & 38 Avenue,53.47316,-113.504353,0.7042312767003531
2426,58 Street & 94B Avenue,53.533874,-113.423178,0.9153337839880168
7196,76 Street & 144 Avenue,53.607026,-113.459461,0.9901362981219011
8599,222 Street & Rosenthal Boulevard,53.51644,-113.698755,2.2256574452281472
7545,58 Street & 144 Avenue,53.606078,-113.432039,0.9559501094252614
6244,135 Street & 137 Avenue,53.599323,-113.552923,1.2038722710706373
S7900,Emerald Dr & Clover Bar Rd,53.566903,-113.274326,7.7175036001706125
5541,149 Street & 118 Avenue,53.570332,-113.576273,1.6552935527407533
4504,Magrath Boulevard & McClung Crescent,53.444533,-113.556354,3.22005145569858
1539,95 Street & 116 Avenue,53.567595,-113.487083,0.10482640127124265
3021,Mill Woods Road & 23 Avenue,53.452497,-113.448298,0.9810813813675291
2409,45 Street & 76 Avenue,53.512352,-113.411439,3.3798037918432975
55353,Mayfield Common,53.543017,-113.611726,2.6175238070258637
4568,Carter Crest Road & Carlson Close,53.465714,-113.580018,0.38862457209027235
7683,38 Street & 160 Avenue,53.62259,-113.402202,0.8457135159545209
5330,139 Street & 118 Avenue,53.57023,-113.560708,0.8513795292605717
6368,Castle Downs Road & 139 Avenue,53.601744,-113.516855,1.5573019903237235
3151,Mill Woods Road E & 16A Avenue,53.444622,-113.402356,2.4448629735375706
9033,85 Street & Edwards Drive SW,53.429985,-113.46275,3.403338550111929
A0613,Poirier Ave & Campbell Rd,53.642212,-113.579757,5.111098156652253
11344,104 Street & 104 Avenue,53.546329,-113.498876,0.6873939084815583
4245,112 Street & 29A Avenue,53.462004,-113.521056,2.247240683222359
5489,149 Street & 99 Avenue,53.537979,-113.577898,1.8393732746835751
1289,101 Street & 116 Avenue,53.567097,-113.493817,0.442866953150841
3115,92 Street & 28 Avenue,53.458696,-113.470142,2.402950357616419
6210,142 Street & 137 Avenue,53.599589,-113.570253,2.10438420500878
88700,Secord Boulevard & 97 Avenue,53.536513,-113.70391,2.824375001736574
3983,66 Street & 36A Avenue,53.470931,-113.438363,1.7437332619566048
1559,97 Street & 124 Avenue,53.579815,-113.492072,1.5002089792800992
2781,112 Street & 84 Avenue,53.520279,-113.520709,1.5434778833132348
Q3599,University Station,53.524938,-113.522258,1.7530305424150385
5538,172 Street & 95 Avenue,53.53161,-113.619267,2.129677071249737
5781,166A Street & 111 Avenue,53.559182,-113.607273,3.5754407679734728
1002,Abbottsfield Transit Centre Bay B,53.572087,-113.390058,0.0583475833816499
F3002,99 Avenue and Highway 15 SB,53.703097,-113.225705,14.847156408243691
A0981,Erin Ridge Dr & Eldorado Dr,53.659485,-113.625828,8.710622295070282
8535,Queen Street & McLeod Avenue,53.542228,-113.906064,15.965106482978829
3380,68 Street & 38 Avenue,53.474207,-113.442221,2.1521093297904734
99230,Chivers Loop & Crawford Drive SW,53.399424,-113.59889,4.175829456392996
ODT-9437,Keswick Way & Keswick Boulevard SW,53.422602,-113.641419,6.375450341162176
E138,110 Street & 98 Avenue South,53.535589,-113.510179,1.6056916923202313
9040,66 Street & 2 Avenue SW,53.431212,-113.442463,2.7499331679419456
7392,24 Street & 139 Avenue,53.602351,-113.37905,1.508521356650483
6780,130 Street & 167 Avenue,53.628313,-113.547496,2.475855655769932
2621,99 Street & 73 Avenue,53.509732,-113.485997,1.323374075380217
8039,Hope Road & Hemingway Road,53.48848,-113.678795,3.8907267585395595
9432,Watt Drive & 20 Avenue SW,53.415436,-113.427493,4.476206940544286
3529,Mill Woods Road E & 36 Avenue,53.467071,-113.408105,2.1725243779107526
2837,99 Street & 63 Avenue,53.499997,-113.487723,2.260306624256578
1327,80 Street & 118 Avenue,53.570462,-113.464671,1.299935737582728
6725,137 Street & 155 Avenue,53.616548,-113.556717,2.6541821412900473
2239,50 Street & 76 Avenue,53.513079,-113.418196,2.9676496626496145
S1006,Granada Blvd & Peacock Dr,53.528448,-113.288044,8.322969413038763
7841,21 Street & 147 Avenue,53.609942,-113.372616,2.1560722657059936
6850,170 Street & 137 Avenue,53.599243,-113.613333,4.797949057447973
6186,121 Street & 150 Avenue,53.612323,-113.530847,1.0144598406829408
4933,Thibault Way & South Terwillegar Boulevard,53.441615,-113.584269,2.980571324990596
43333,Terwillegar Drive & Haddow Road,53.452055,-113.589088,1.8524724290043035
S1011,Sherwood Dr & Graham Rd,53.538775,-113.295432,7.288140065964625
S9015,Nottingham Blvd & Nottingham Rd,53.523547,-113.274683,9.361535108598018
7463,97 Street & 160 Avenue,53.621592,-113.491589,1.7808425094560707
3299,Mill Woods Road E & 38 Avenue,53.469088,-113.409932,2.223116738320769
88107,199 Street & Woodbend Wynd,53.465007,-113.664579,5.014563863285767
A0289,SWC Ave & Cunningham Rd,53.632975,-113.618444,6.905308903387425
88351,Stillwater Boulevard & Maskekosihk Trail,53.454086,-113.670068,5.9490386118385725
1700,116 Street & Jasper Avenue,53.541463,-113.521182,2.10089502932128
77670,62A Street & McConachie Boulevard,53.640283,-113.432458,1.9621267523990242
1747,117 Street & 107 Avenue,53.551065,-113.523211,2.377852620899152
1388,119 Street & 111 Avenue,53.558764,-113.526336,1.90683707929807
1098,122 Street & Jasper Avenue,53.541371,-113.532946,2.851101889562408
6615,131A Street & 162 Avenue,53.623628,-113.551853,2.4906032923648125
5445,134 Street & 107 Avenue,53.550824,-113.55374,1.4392572837941189
6524,105 Street & 134A Avenue,53.596186,-113.500779,2.415690387607077
S7313,Davenport Dr & Davenport Pl,53.552337,-113.258963,8.97974090633746
4440,111 Street & 19 Avenue,53.449114,-113.516041,3.4717100757569606
E240,Education Centre,53.53576,-113.505557,1.3432625304178507
3528,Lakewood Road W & 28 Avenue,53.458878,-113.460343,1.7664589378366085
6142,127 Street & 135 Avenue,53.596766,-113.54108,0.7009356801667677
1246,100 Street & 102 Avenue,53.543869,-113.490609,0.07547490868908768
8352,Glastonbury Boulevard & Galland Crescent,53.498078,-113.66736,2.8119286042779184
5244,142 Street & 118 Avenue,53.570236,-113.565214,1.0419552000818397
5811,175 Street & Callingwood Road,53.496968,-113.625658,0.7575923673972793
5644,184 Street & 62B Avenue,53.496385,-113.640268,1.2501158202205902
4056,Ryan Place & Rabbit Hill Road,53.469459,-113.585097,0.14772414574264764
7722,Hyndman Road & Hyndman Crescent,53.577044,-113.376495,1.1074266746844739
8370,206 Street & Hemingway Road,53.488058,-113.676374,3.76847820538212
6629,123 Street & 142 Avenue,53.604261,-113.535449,1.5970229563387333
77139,82 Street & 180 Avenue,53.642214,-113.467663,4.053939990620204
F5004,Greenfield Way and Southfort Drive EB,53.681854,-113.232872,13.234258567231084
3326,38 Street & Kirkwood Avenue,53.483006,-113.40195,3.5283693605912334
ODT-2012,42 Street & 102 Avenue,53.54376,-113.408985,1.5962737801557705
5506,186 Street & Parking Lot,53.540407,-113.644901,2.4003279556134096
6458,Castle Downs Road & McCrae Avenue,53.612538,-113.516539,0.3559405536055913
A0235,Burnham Ave & Bernard Dr,53.638442,-113.61641,7.06847873947992
3798,44 Street & 39 Avenue,53.473143,-113.406201,2.71703727772805
6560,111 Street & 137 Avenue,53.599403,-113.511605,1.8479989450482903
E85,,53.524772,-113.522819,1.7817412045800782
9031,Parsons Road & Ellerslie Road SW,53.424937,-113.47906,4.3484220705478185
5763,189 Street & 87A Avenue,53.52204,-113.649268,1.2103338131620518
1382,124 Street & 109A Avenue,53.555346,-113.536042,1.5069156298749582
3463,91 Street & 34 Avenue,53.465435,-113.4681,2.500528491847423
2562,45 Street & 105A Avenue,53.548874,-113.411349,1.6971167361244175
3385,Mill Woods Road E & 21 Avenue,53.454188,-113.409056,1.6880471414526181
7449,63 Street & 144 Avenue,53.604716,-113.438433,0.5067791036371375
5710,Ormsby Road W & Ormsby Lane,53.497942,-113.653055,1.9042768857203782
A0016,Erin Ridge Dr & Eastpark Dr,53.665303,-113.613983,8.478853786660228
6096,116 Street & 157 Avenue,53.619285,-113.522206,0.540418981419511
S7118,Highland Wy & Highcliff Rd,53.53543,-113.250891,10.095163176391496
4110,Magrath Road & 23 Avenue,53.453916,-113.558591,2.3222973636930577
5995,188 Street & 73 Avenue,53.506885,-113.648748,1.5438400780569148
9353,122 Street & 26 Avenue SW,53.411035,-113.539891,0.4247149551228993
6766,Castle Downs Road & 153 Avenue,53.614342,-113.520878,0.3208871531062027
1363,97 Street & 109 Avenue,53.555737,-113.490918,1.2401717920953
6219,Hudson Way & Cumberland Road,53.604852,-113.544511,1.601961529814907
5846,172 Street & 99 Avenue,53.535304,-113.619195,2.335216942070696
2789,106 Street & 66 Avenue,53.502792,-113.504498,1.9121217821580443
1278,97 Street & 122 Avenue,53.576796,-113.493268,1.1987206312245269
1589,44 Street & 118 Avenue,53.570298,-113.408341,1.1886995742520499
1019,101 Street & 104 Avenue,53.547126,-113.493553,0.4801489220870434
88153,Granville Drive & Glastonbury Boulevard,53.50418,-113.68481,2.441243031993648
ODT-9403,Checknita Way & Cavanagh Drive SW,53.409416,-113.508178,1.9663983080319036
2303,Capilano Transit Centre Bay C,53.538704,-113.422618,0.6567115422241886
1298,38 Street & 110 Avenue,53.562941,-113.400066,1.1564866978213444
7376,Mayliewan Close & 154 Avenue,53.616408,-113.457647,1.6440323923607914
A0378,St Albert Trail & Gate Avenue,53.623073,-113.612672,5.897951217840997
9981,McKernan Belgravia Station,53.512603,-113.526199,2.0520491009225412
9709,Windermere Way & Wates Link SW,53.433494,-113.617534,4.485426172710426
1079,76 Street & 118 Avenue,53.570493,-113.458981,0.9229636899303983
1484,101 Street & 112 Avenue,53.561269,-113.493636,0.7366240909466467
6579,113A Street & 132 Avenue,53.592038,-113.515395,1.7941474842103702
6620,132 Street & 150 Avenue,53.612389,-113.548635,2.150401767885779
7765,Ozerna Road & 162 Avenue,53.623602,-113.447238,2.24695488206779
6590,115 Street & 162 Avenue,53.623497,-113.523383,0.9724644400936263
S4938,Salisbury Wy & Mitchell St,53.5113,-113.2998,7.603142939624967
1136,82 Street & 118 Avenue,53.570758,-113.467166,1.4020341179898774
1716,Groat Road & 118 Avenue,53.570206,-113.547724,0.8251753461644444
ODT-66026,Tanager Place & Starling Drive,53.593234,-113.653283,7.350458124750247
77675,Cy Becker Road & Cy Becher Boulevard,53.634696,-113.406266,0.8218130878524869
L0348,5 Street & 24 Avenue,53.351329,-113.53139,6.26274926033456
2334,87 Street & 95 Avenue,53.531566,-113.461415,0.9073681261629941
1571,97 Street & Jasper Avenue,53.543457,-113.485763,0.25633371837248653
9438,Allan Crescent & Allan Drive SW,53.428163,-113.60123,4.625368666125392
7903,West Clareview Transit Centre Bay H,53.60215,-113.412069,0.6883619630901099
6784,127 Street & 145 Avenue,53.606997,-113.541139,1.8362121049001885
5682,172 Street & 67 Avenue,53.502712,-113.619629,0.4435938647124045
63313,Sir Arthur Currie Way & Ad Astra Boulevard,53.606518,-113.510806,1.0960007309757143
4439,Terwillegar Drive & 40 Avenue,53.476266,-113.576168,1.011077762706208
6333,127 Street & 129 Avenue,53.588652,-113.541047,0.22506952722724574
9609,Chappelle Green & Chappelle Way SW,53.402035,-113.587272,3.3607182624048137
9127,Rutherford Road & 18A Avenue SW,53.415665,-113.535165,0.924861685028144
A0739,Heritage Dr & Hanover Pl,53.610727,-113.619536,5.581954397685518
E189,Clareview West Transit Centre,53.602208,-113.41168,0.6638121515055502
88108,199 Street & 31 Avenue,53.463493,-113.664228,5.148765690449459
ODT-2957,129 Street & 63 Avenue,53.498824,-113.550578,3.760357536189458
2039,86 Street & 61 Avenue,53.496689,-113.455124,2.9977379713026653
S7874,Lakeland Dr & Axbridge Gate,53.555111,-113.291554,6.812321066985931
8096,213 Street & Webber Greens Drive,53.527936,-113.685361,1.292661414331527
8836,172 Street & 106 Avenue,53.550992,-113.617755,3.5831829524181082
5092,141 Street & 118 Avenue,53.57039,-113.564007,0.9984057058498002
L0207,Discovery Way by Marks,53.268191,-113.567198,15.626971662175325
ODT-8740,All Weather Windows,53.570929,-113.644074,5.500679882146818
1333,109 Street & 111 Avenue,53.559016,-113.50906,1.6810108833631254
1753,122 Street & 107 Avenue,53.55088,-113.531992,2.0382458529708516
6735,107 Street & 176 Avenue,53.640125,-113.508463,2.76778874567755
3520,31 Street & 38 Avenue,53.472914,-113.387512,2.058007738639032
S7807,Clover Bar Rd & Jubilee Dr,53.565155,-113.270842,7.963254726307153
5228,154 Street & 76 Avenue,53.508138,-113.586042,1.7039209274621743
9428,119A Street & 26 Avenue SW,53.408979,-113.537315,0.16768257638992687
3157,Mill Woods Road E & 20 Avenue,53.452033,-113.409997,1.6636833104049031
S1068,Galloway Dr & Glenbrook Blvd,53.539759,-113.285767,7.798172327457826
7139,82 Street & 134 Avenue,53.59503,-113.467478,1.7141614965631773
A0387,Woodlands Rd & Wakefield Blvd,53.648315,-113.603628,6.802010587230533
2014,Health Sciences Jubilee Station,53.520388,-113.525818,1.8824847654797585
1794,107 Street & 99 Avenue,53.537619,-113.504684,1.1769955357884443
22118,75 Street & Roper Road,53.492829,-113.441732,3.6091356438918636
7590,55 Street & 146 Avenue,53.610901,-113.424397,1.641323168886661
6123,125 Street & 129 Avenue,53.587537,-113.537504,0.4622141195931606
Q102St,102 St Stop,53.54316,-113.494138,0.29818032414940215
8366,Westland Market & McLeod Avenue,53.54305,-113.915928,16.625353823400328
6276,123 Street & 142 Avenue,53.604106,-113.533892,1.6134059924613706
S8112,Sherwood Dr & Jim Common Dr,53.548219,-113.2955,6.816509218852073
5338,135 Street & 118 Avenue,53.570363,-113.555076,0.7397633541103295
2309,50 Street & Roper Road,53.495619,-113.419373,4.083506878585137
7363,87 Street & 135 Avenue,53.596755,-113.475195,2.084451939507256
1111,Kingsway RAH Transit Centre Bay E,53.558529,-113.501657,1.3186409931482377
2949,Malmo Road & 51 Avenue,53.488155,-113.522083,1.5337715822252096
1241,34 Street & 119 Avenue,53.571534,-113.39384,0.21885788727659516
8590,181 Street & 118 Avenue,53.569467,-113.633937,5.3431636767419
9722,Washburn Drive & Watcher Way SW,53.435515,-113.624175,4.538285421293871
6676,137 Street & 155 Avenue,53.616052,-113.557219,2.686109297774347
2779,99 Street & 70 Avenue,53.506856,-113.486039,1.594476864411598
7008,Northgate Transit Centre Bay E,53.599885,-113.48878,2.5516916920290673
A0459,SWC Ave & Waverly Dr,53.650343,-113.594498,6.43172030665101
4790,111 Street & 9 Avenue,53.440093,-113.518476,3.84516706483053
4356,106 Street & 11 Avenue,53.441521,-113.500008,4.234150651527112
A0431,Deer Ridge Dr & Dorchester Dr,53.655015,-113.642029,9.37616698608689
2711,South Campus Fort Edmonton Transit Centre Bay K,53.502968,-113.528778,2.7710094879611447
2185,91 Street & 87 Avenue,53.522631,-113.467544,0.5504504118039927
E10,,53.544248,-113.489115,0.09281648526457535
F5006,Southfort Drive and 84 Street NB,53.684191,-113.230132,13.51419709678288
6144,121 Street & 152 Avenue,53.613563,-113.530581,0.9542037755697681
S8208,Bethel Transit Terminal,53.542763,-113.305297,6.499899679554551
A0009,Grenfell Ave & Glenhaven Cres,53.62281,-113.632752,6.979376485025138
S8200,Bethel Transit Terminal,53.54278,-113.3076,6.36674763820723
4276,105 Street & 28 Avenue,53.458769,-113.499271,2.328109284739638
ODT-66525,Hawks Ridge Boulevard North & Peregrine Terrace,53.589058,-113.697248,7.56163626134431
S7290,Medowview Dr & Larkspur Pl,53.544549,-113.260287,9.14355849063276
22171,42 Street & 53 Avenue,53.490407,-113.407381,4.284259286005169
A0773,Laydon Dr & Lafonde Cr,53.640197,-113.649333,8.982427310181746
9837,Rutherford Road & 15 Avenue SW,53.418802,-113.536244,1.2631474873909776
3012,Lakewood 3012,53.458543,-113.445898,0.8392304976488232
99248,Desrochers Boulevard & 35 Avenue SW,53.401912,-113.548329,0.9466392381736802
E290,Churchill Stop West Entrance,53.543398,-113.490176,0.034675673236003395
8694,215 Street & 103 Avenue,53.544895,-113.688336,2.758776516950993
A0224,Giroux Rd & Versailles Ave,53.640145,-113.672269,10.21828682108179
9767,69 Street & Shaw Way SW,53.414454,-113.446718,4.635148267856126
1485,82 Street & 120 Avenue,53.574344,-113.467142,1.5222804396436396
7621,34 Street & Kirkness Road,53.609412,-113.394026,1.0379935120390271
4167,Bulyea Road & Terwillegar Drive,53.475699,-113.573116,1.077654349163992
A0807,Deerbourne Dr & Deer Ridge Dr,53.654821,-113.639932,9.243517826422334
99068,182 Street & 28 Avenue SW,53.410793,-113.636414,6.583609161877317
6359,129 Street & 157 Avenue,53.619641,-113.543755,1.8466660778917279
ODT-2397,79 Street & 73 Avenue,53.509069,-113.449101,1.7451699946803132
3225,41 Street & 38 Avenue,53.472542,-113.40027,2.5961759880343442
3915,Mill Woods Transit Centre Bay O,53.457126,-113.428798,0.4153187334154822
3545,44 Street & 43 Avenue,53.479767,-113.409383,3.17541469240351
ODT-99023,Cavanagh Drive & 30 Avenue SW,53.406945,-113.514536,1.5329399925989478
4227,114 Street & 35 Avenue,53.468294,-113.528547,2.044946637160778
A0609,SWC Ave & Perron St,53.631964,-113.622609,7.034556495950975
3661,50 Street & 38 Avenue,53.469378,-113.416644,1.9473804465973117
A0392,Richardson Drive West,53.604668,-113.647275,7.1218486259914116
77186,37 Street & 154 Avenue,53.615537,-113.398711,1.5971997843248193
7995,64 Street & 162B Avenue,53.624531,-113.439285,1.8913733658220762
5468,153 Street & 114 Avenue,53.56325,-113.584932,2.059309939369709
1264,95 Street & 122 Avenue,53.57656,-113.486789,1.1027253409591238
1468,82 Street & 125 Avenue,53.581677,-113.467096,1.9125755851641963
2956,114 Street & 74 Avenue,53.509842,-113.525984,2.172586143499651
1762,127 Street & 122 Avenue,53.576435,-113.541332,1.5685691749418063
S4206,Ordze Transit Centre,53.513298,-113.330523,6.750214644155952
7223,42 Street & 137 Avenue,53.597951,-113.406571,0.4900648939361494
Q2805,Corona Station,53.540977,-113.505358,1.0732128027164352
4490,111 Street & 43 Avenue,53.478704,-113.516777,0.8446639281677849
4583,106 Street & 29 Avenue,53.460332,-113.50175,2.137570340332
8761,Century Road & Grove Drive,53.557829,-113.88386,14.853472569485838
4620,Magrath Boulevard & May Gate,53.446412,-113.553536,3.165186668560291
5915,189 Street & 85 Avenue,53.518495,-113.648565,1.3645791917587187
5332,152 Street & 87 Avenue,53.519377,-113.581927,0.7066087935519908
9463,Crabapple Crescent & Orchards Drive SW,53.407392,-113.466135,4.750621079980315
A0711,Giroux Rd & Bellerose High Sch,53.647499,-113.656531,9.863730603581205
11309,97 Street & 103A Avenue,53.54655,-113.48832,0.3529205998598556
A0759,Harwood Dr & Heritage Way,53.612999,-113.631468,6.407238759965344
4212,Century Park Transit Centre Bay L,53.457245,-113.515634,2.5906858265374457
2545,St Gabriel School Road & 106 Avenue,53.550744,-113.421579,1.3826314903988324
7673,Miller Boulevard & 145 Avenue,53.608617,-113.414172,1.1562424729938343
3583,Joyce Road & Jackson Road,53.484335,-113.408339,3.650864033120771
77273,50 Street & Brintnell Boulevard,53.619838,-113.415795,0.9499534551559103
5127,135 Street & 110A Avenue,53.558369,-113.555416,0.6082538615942483
5292,163 Street & 96A Avenue,53.533678,-113.60285,1.4264971692601418
7885,37 Street & 132 Avenue,53.593056,-113.397512,0.9600613147713108
5528,142 Street & McQueen Road,53.556166,-113.566688,1.1981655935795257
5358,163 Street & 97 Avenue,53.534861,-113.602645,1.5284863329662373
77126,55 Street & 167 Avenue,53.628697,-113.418796,0.5043999574053945
3632,85 Street & 23 Avenue,53.451803,-113.459343,1.7071579942548394
5676,173 Street & 69 Avenue,53.504153,-113.62435,0.12206925117159616
2094,59 Street & 106 Avenue,53.549712,-113.426364,1.141802416024758
A0298,Neil Ross Rd & Costco,53.672439,-113.636913,10.153996199075252
3823,50 Street & 19 Avenue,53.449779,-113.419513,1.1717687223501905
4864,111 Street & 12 Avenue,53.443481,-113.517401,4.103095030208902
ODT-5747,Wolf Willow Road & Wolf Willow Crescent N Ent,53.504544,-113.598717,1.8172605091952514
4186,111 Street & 40 Avenue,53.476718,-113.516093,0.8523943334857991
6708,138 Street & 167 Avenue,53.62836,-113.559532,3.167254788059709
7758,40 Street & Hermitage Road,53.58682,-113.407652,1.6582096948858278
55093,149 Street & 104 Avenue,53.546021,-113.578187,2.5483761767011823
A0210,North Ridge Dr & Northstar Cl,53.655708,-113.666027,10.837200794191077
9685,McMullen Green & MacEwan Road SW,53.429318,-113.518073,2.7544923248637243
4095,119 Street & Westbrook Drive,53.461858,-113.538996,3.03512493974598
3437,48 Street & 32 Avenue,53.463489,-113.415634,1.5335904550241026
ODT-6639,159 Street & 132 Avenue,53.592117,-113.599114,3.761676378936012
99101,52 Street & 22 Avenue SW,53.414047,-113.421844,4.682054700676305
6537,105 Street & 132 Avenue,53.591996,-113.500028,2.8085129031726974
9526,Windermere Road & Windermere Wynd,53.446189,-113.614525,3.206443270190141
S8812,Strathmoor Dr,53.564494,-113.32625,4.333318132713007
7264,94 Ozerna Road,53.618088,-113.451572,1.6756506152477952
2507,112 Street & 51 Avenue,53.488357,-113.520119,1.449976356780379
3575,85 Street & Richfield Road,53.471184,-113.460403,2.4608412448934804
2215,Southgate Transit Centre Bay O,53.485971,-113.516213,1.0794257380720629
5893,149 Street & 111 Avenue,53.558784,-113.576426,1.5941205056248964
2527,93 Street & 82 Avenue,53.517925,-113.469605,0.9197820914218361
7071,59A Street & 162B Avenue,53.625168,-113.429276,1.230024699359022
E217,,53.545236,-113.489298,0.1966695270647391
2727,109 Street & 68 Avenue,53.504461,-113.512186,1.9330754973433333
2886,109 Street & 72 Avenue,53.508774,-113.511853,1.5239304786140577
5053,163 Street & 118 Avenue,53.570564,-113.603413,3.3691283457735
A0054,Kingsway Dr & Kingswood Dr,53.650695,-113.591376,6.291682453286134
5377,178 Street & 95 Avenue,53.527993,-113.63047,2.4969171401514085
9796,Windermere Road & Whitelaw Gate,53.443997,-113.613151,3.343978743212249
5247,142 Street & 107 Avenue,53.549644,-113.565895,1.761342172158017
1431,82 Street & 122 Avenue,53.576962,-113.467183,1.6291683578124052
7163,94 Street & 144 Avenue,53.606712,-113.484813,2.333240882590206
5427,153 Street & 107 Avenue,53.551118,-113.585571,2.5284862282541845
9468,50 Street & Ellerslie Road SW,53.424035,-113.41826,3.6561716913510116
4539,Ryan Place & Rabbit Hill Road,53.468937,-113.584074,0.06371809671101418
4987,Haddow Drive & Haliburton Road S,53.454839,-113.598043,1.7817936702878454
3089,66 Street & 27 Avenue,53.456637,-113.434188,0.13330644868117483
3893,66 Street & 23 Avenue,53.452667,-113.435003,0.3119041931420071
3567,38 Street & 26 Avenue,53.456256,-113.398951,1.9023310200773862
2291,50 Street & 98 Avenue,53.539089,-113.418801,0.8985658828967096
6272,St Albert Trail & 128 Avenue,53.585088,-113.560761,1.359498987086327
23556,Gateway Boulevard & 80 Avenue,53.515943,-113.494487,0.43843081724120353
2821,104 Street & 82 Avenue,53.51767,-113.49774,0.19945659142288147
9047,Rutherford Road & Rutherford Way SW,53.41736,-113.535987,1.1046054604572084
22735,109 Street & 78 Avenue,53.514532,-113.511858,1.0999504775183924
1514,102 Street Stop,53.543192,-113.49521,0.36849535490991076
8308,170 Street & 118 Avenue nearside,53.57034,-113.617109,4.253834538726657
2157,92 Street & 90 Avenue,53.525136,-113.468408,0.6260015092019835
S9228,Foxboro Dr & Regency Dr,53.522323,-113.253884,10.575683013903948
A0923,Gervais Road & Goodridge Drive,53.617891,-113.613684,5.618656312071563
L0155,46 Street & Allard Way,53.294236,-113.537426,12.603252731443783
2591,79 Street & 106 Avenue,53.548954,-113.449368,1.5047955287599806
S8604,Bison Wy & Bethel Wy,53.550277,-113.298497,6.546662729510511
5264,151 Street & 107 Avenue,53.550968,-113.581168,2.3020536058268934
7324,89A Street & 150 Avenue,53.610969,-113.478871,2.345604142557831
S9224,Regency Dr & Ridgeland Cr,53.517477,-113.252279,10.296602480451321
5038,142 Street & 80 Avenue,53.515277,-113.5658,1.8560759353690617
A0983,Erin Ridge Dr & Eastwood Pl,53.66141,-113.627483,8.92177826008997
7129,87 Street & 149A Avenue,53.610464,-113.472039,1.9063326073174287
5464,137 Street & 115 Avenue,53.565166,-113.557514,0.2883096846985721
2222,81 Street & 82 Avenue,53.517978,-113.451683,0.7991172814739631
F3007,99 Avenue and 100 Street NB,53.708435,-113.216,15.711743519814341
3019,31A Street & 34B Avenue,53.466481,-113.388451,1.561343227541691
7651,Ozerna Road & 159 Avenue,53.621226,-113.447863,1.9852341177656838
5211,135 Street & Coronation Road Bay I,53.559978,-113.555618,0.43618754851523855
55387,165 Street & 99 Avenue,53.537735,-113.605858,1.9126834615578499
QGRN,Grey Nuns Stop,53.46302,-113.434653,0.843287646137411
7573,55 Street & 129 Avenue,53.587677,-113.425637,2.190207364648831
ODT-88364,Erlanger Drive & Edgemont Boulevard,53.468531,-113.683788,5.482628743404825
4512,Magrath Boulevard & MacNeil Way,53.44517,-113.555312,3.2021954436765854
E287,Quarters Stop East Entrance,53.544537,-113.48321,0.4441883729549534
2472,96 Street & 68 Avenue,53.504682,-113.476524,2.1531665474338273
6846,131 Street & 165 Avenue,53.626854,-113.550333,2.5502382096252196
S7536,Still Creek Cres & Sandstone Blvd,53.562447,-113.250891,9.308988790532855
22072,75 Street & 68 Avenue,53.503497,-113.441402,2.525851232666305
ODT-66467,142 Street & 157 Avenue,53.617099,-113.570429,3.493474054745414
2501,Groat Road & Mayfair Golf Country Club,53.532785,-113.539444,3.1537209454711808
2347,93 Street & 51 Avenue,53.488033,-113.469702,2.4750621750612565
5186,169 Street & 87 Avenue,53.51941,-113.611798,1.4814386034799236
3297,91 Street & 34 Avenue,53.465176,-113.464897,2.298189051395007
5256,139 Street & 116 Avenue,53.568624,-113.561312,0.7328679363312327
7387,58 Street & 129 Avenue,53.587686,-113.429864,2.0448528973389486
8070,213 Street & Webber Greens Drive,53.527916,-113.686551,1.365099502629992
9690,MacEwan Road & McPhadden Way SW,53.42525,-113.534635,1.9872941344186572
9482,MacEwan Road & Melrose Crescent SW,53.429774,-113.536377,2.4824568142181653
3035,88 Street & Knottwood Road S,53.443173,-113.462126,2.294235396479486
3349,Mill Woods Road E & 23 Avenue,53.456058,-113.408898,1.6940772427147395
S8004,Baseline Rd & Broadview Dr,53.541389,-113.315951,5.981436817791353
4557,108 Street & 36A Avenue,53.471083,-113.508391,0.9772300993538147
E53,101 Street & Jasper Avenue South,53.540656,-113.493807,0.3973098997994592
2855,99 Street & 66 Avenue,53.503144,-113.486078,1.9666709229496189
